25441.0
27210.0
29079.0
31449.0
34568.0
38236.0
41276.0
42797.0
43337.0
44961.0
49414.0
57150.0
66149.0
75266.0
82478.0
87954.0
91800.0
94080.0
95861.0
97681.0
99004.0
99586.0
99126.0
97855.0
95740.0
93582.0
92191.0
91572.0
90971.0
90030.0
88921.0
87961.0
87077.0
86416.0
86061.0
85930.0
85966.0
85855.0
85595.0
85444.0
85520.0
85719.0
85992.0
86338.0
86710.0
86917.0
87120.0
87447.0
87858.0
88348.0
88935.0
89555.0
90104.0
90606.0
90694.0
90959.0
91167.0
91293.0
91333.0
91280.0
91159.0
90971.0
90721.0
90405.0
90043.0
89664.0
89270.0
88853.0
88413.0
87959.0
87492.0
87013.0
86521.0
86025.0
85509.0
85000.0
84482.0
83963.0
83437.0
82899.0
82352.0
81799.0
81247.0
80682.0
80122.0
79549.0
78980.0
78400.0
77809.0
77188.0
76511.0
75781.0
74997.0
74173.0
73306.0
72433.0
71573.0
70737.0
69956.0
69214.0
68518.0
67862.0
67233.0
66646.0
66083.0
65529.0
64974.0
64437.0
63898.0
63361.0
62824.0
62297.0
61779.0
61257.0
60736.0
60211.0
59663.0
59090.0
58497.0
57881.0
57248.0
56604.0
55947.0
55287.0
54640.0
53991.0
53351.0
52719.0
52089.0
51478.0
50884.0
50293.0
49715.0
49136.0
48572.0
48013.0
47467.0
46918.0
46357.0
45804.0
45246.0
44682.0
44129.0
43572.0
43013.0
42445.0
41878.0
41303.0
40725.0
40151.0
39566.0
38980.0
38396.0
37811.0
37215.0
36617.0
36027.0
35425.0
34806.0
34150.0
33434.0
32666.0
31860.0
31030.0
30172.0
29329.0
28500.0
27707.0
26964.0
26263.0
25596.0
24963.0
24360.0
23778.0
23219.0
22673.0
22126.0
21582.0
21048.0
20521.0
19991.0
19466.0
18939.0
18414.0
17879.0
17335.0
16769.0
16182.0
15577.0
14963.0
14330.0
13694.0
13045.0
12399.0
11756.0
11126.0
10500.0
9893.0
9281.0
8686.0
8224.0
7783.0
7365.0
6957.0
6568.0
6210.0
5866.0
5535.0
5209.0
4888.0
4594.0
4334.0
4115.0
3942.0
3805.0
3698.0
3608.0
3530.0
3456.0
3391.0
3334.0
3279.0
3220.0
3157.0
3092.0
3021.0
2941.0
2860.0
2786.0
2696.0
2574.0
2413.0
2198.0
1933.0
1642.0
1321.0
1001.0
682.0
383.0
110.0
-119.0
-302.0
-445.0
-553.0
-627.0
-680.0
-714.0
-737.0
-748.0
-749.0
-739.0
-717.0
-685.0
-648.0
-605.0
-571.0
-534.0
-507.0
-496.0
-495.0
-504.0
-524.0
-553.0
-593.0
-638.0
-680.0
-724.0
-756.0
-772.0
-786.0
-788.0
-774.0
-753.0
-726.0
-693.0
-656.0
-611.0
-567.0
-512.0
-455.0
-401.0
-346.0
-289.0
-241.0
-194.0
-152.0
-110.0
-66.0
-27.0
9.0
52.0
79.0
105.0
130.0
149.0
164.0
179.0
196.0
212.0
235.0
252.0
266.0
278.0
279.0
252.0
191.0
81.0
-71.0
-249.0
-440.0
-639.0
-835.0
-1014.0
-1164.0
-1288.0
-1379.0
-1439.0
-1470.0
-1479.0
-1475.0
-1449.0
-1413.0
-1363.0
-1314.0
-1261.0
-1205.0
-1143.0
-1076.0
-1003.0
-944.0
-893.0
-857.0
-828.0
-817.0
-818.0
-833.0
-857.0
-888.0
-930.0
-970.0
-1013.0
-1043.0
-1060.0
-1066.0
-1062.0
-1042.0
-1013.0
-988.0
-950.0
-909.0
-872.0
-823.0
-773.0
-727.0
-674.0
-622.0
-576.0
-524.0
-472.0
-430.0
-387.0
-350.0
-313.0
-285.0
-262.0
-235.0
-212.0
-193.0
-170.0
